"Code","Country","State","Zip/Post Code","Rate","Zip/Post is Range","Range From","Range To","default"
"US-CA-92835","US","CA","92835","8.7500","","","",""
"US-CA-92836","US","CA","92836","7.7500","","","",""
"US-CA-92837","US","CA","92837","7.7500","","","",""
"US-CA-92838","US","CA","92838","7.7500","","","",""
"US-CA-92840","US","CA","92840","8.7500","","","",""
"US-CA-92841","US","CA","92841","8.7500","","","",""
"US-CA-92842","US","CA","92842","8.7500","","","",""
"US-CA-92843","US","CA","92843","9.2500","","","",""
"US-CA-92844","US","CA","92844","8.7500","","","",""
"US-CA-92845","US","CA","92845","8.7500","","","",""
"US-CA-92846","US","CA","92846","8.7500","","","",""
"US-CA-92850","US","CA","92850","7.7500","","","",""
"US-CA-92856","US","CA","92856","7.7500","","","",""
"US-CA-92857","US","CA","92857","7.7500","","","",""
"US-CA-92859","US","CA","92859","7.7500","","","",""
"US-CA-92860","US","CA","92860","8.7500","","","",""
"US-CA-92861","US","CA","92861","7.7500","","","",""
"US-CA-92862","US","CA","92862","7.7500","","","",""
"US-CA-92863","US","CA","92863","7.7500","","","",""
"US-CA-92864","US","CA","92864","7.7500","","","",""
"US-CA-92865","US","CA","92865","7.7500","","","",""
"US-CA-92866","US","CA","92866","9.2500","","","",""
"US-CA-92867","US","CA","92867","7.7500","","","",""
"US-CA-92868","US","CA","92868","9.2500","","","",""
"US-CA-92869","US","CA","92869","7.7500","","","",""
"US-CA-92870","US","CA","92870","8.7500","","","",""
"US-CA-92871","US","CA","92871","8.7500","","","",""
"US-CA-92877","US","CA","92877","7.7500","","","",""
"US-CA-92878","US","CA","92878","7.7500","","","",""
"US-CA-92879","US","CA","92879","8.7500","","","",""
"US-CA-92880","US","CA","92880","8.7500","","","",""
"US-CA-92881","US","CA","92881","7.7500","","","",""
"US-CA-92882","US","CA","92882","7.7500","","","",""
"US-CA-92883","US","CA","92883","7.7500","","","",""
"US-CA-92885","US","CA","92885","7.7500","","","",""
"US-CA-92886","US","CA","92886","8.7500","","","",""
"US-CA-92887","US","CA","92887","7.7500","","","",""
"US-CA-92899","US","CA","92899","7.7500","","","",""
"US-CA-93001","US","CA","93001","7.7500","","","",""
"US-CA-93002","US","CA","93002","7.7500","","","",""
"US-CA-93003","US","CA","93003","7.7500","","","",""
"US-CA-93004","US","CA","93004","7.7500","","","",""
"US-CA-93005","US","CA","93005","7.7500","","","",""
"US-CA-93006","US","CA","93006","7.7500","","","",""
"US-CA-93007","US","CA","93007","7.7500","","","",""
"US-CA-93009","US","CA","93009","7.7500","","","",""
"US-CA-93010","US","CA","93010","7.2500","","","",""
"US-CA-93011","US","CA","93011","7.2500","","","",""
"US-CA-93012","US","CA","93012","7.2500","","","",""
"US-CA-93013","US","CA","93013","9.0000","","","",""
"US-CA-93014","US","CA","93014","9.0000","","","",""
"US-CA-93015","US","CA","93015","7.2500","","","",""
"US-CA-93016","US","CA","93016","7.2500","","","",""
"US-CA-93020","US","CA","93020","7.2500","","","",""
"US-CA-93021","US","CA","93021","7.2500","","","",""
"US-CA-93022","US","CA","93022","7.2500","","","",""
"US-CA-93023","US","CA","93023","7.2500","","","",""
"US-CA-93024","US","CA","93024","7.2500","","","",""
"US-CA-93030","US","CA","93030","7.7500","","","",""
"US-CA-93031","US","CA","93031","7.7500","","","",""
"US-CA-93032","US","CA","93032","7.7500","","","",""
"US-CA-93033","US","CA","93033","7.7500","","","",""
"US-CA-93034","US","CA","93034","7.7500","","","",""
"US-CA-93035","US","CA","93035","7.7500","","","",""
"US-CA-93036","US","CA","93036","7.7500","","","",""
"US-CA-93040","US","CA","93040","7.2500","","","",""
"US-CA-93041","US","CA","93041","8.7500","","","",""
"US-CA-93042","US","CA","93042","7.2500","","","",""
"US-CA-93043","US","CA","93043","8.7500","","","",""
"US-CA-93044","US","CA","93044","8.7500","","","",""
"US-CA-93060","US","CA","93060","8.2500","","","",""
"US-CA-93061","US","CA","93061","8.2500","","","",""
"US-CA-93062","US","CA","93062","7.2500","","","",""
"US-CA-93063","US","CA","93063","7.2500","","","",""
"US-CA-93064","US","CA","93064","7.2500","","","",""
"US-CA-93065","US","CA","93065","7.2500","","","",""
"US-CA-93066","US","CA","93066","7.2500","","","",""
"US-CA-93067","US","CA","93067","7.7500","","","",""
"US-CA-93094","US","CA","93094","7.2500","","","",""
"US-CA-93099","US","CA","93099","7.2500","","","",""
"US-CA-93101","US","CA","93101","8.7500","","","",""
"US-CA-93102","US","CA","93102","8.7500","","","",""
"US-CA-93103","US","CA","93103","8.7500","","","",""
"US-CA-93105","US","CA","93105","8.7500","","","",""
"US-CA-93106","US","CA","93106","7.7500","","","",""
"US-CA-93107","US","CA","93107","7.7500","","","",""
"US-CA-93108","US","CA","93108","8.7500","","","",""
"US-CA-93109","US","CA","93109","8.7500","","","",""
"US-CA-93110","US","CA","93110","8.7500","","","",""
"US-CA-93111","US","CA","93111","7.7500","","","",""
"US-CA-93116","US","CA","93116","7.7500","","","",""
"US-CA-93117","US","CA","93117","8.7500","","","",""
"US-CA-93118","US","CA","93118","7.7500","","","",""
"US-CA-93120","US","CA","93120","8.7500","","","",""
"US-CA-93121","US","CA","93121","8.7500","","","",""
"US-CA-93130","US","CA","93130","8.7500","","","",""
"US-CA-93140","US","CA","93140","8.7500","","","",""
"US-CA-93150","US","CA","93150","7.7500","","","",""
"US-CA-93160","US","CA","93160","7.7500","","","",""
"US-CA-93190","US","CA","93190","8.7500","","","",""
"US-CA-93199","US","CA","93199","7.7500","","","",""
"US-CA-93201","US","CA","93201","7.7500","","","",""
"US-CA-93202","US","CA","93202","7.2500","","","",""
"US-CA-93203","US","CA","93203","8.2500","","","",""
"US-CA-93204","US","CA","93204","7.2500","","","",""
"US-CA-93205","US","CA","93205","7.2500","","","",""
"US-CA-93206","US","CA","93206","7.2500","","","",""
"US-CA-93207","US","CA","93207","7.7500","","","",""
"US-CA-93208","US","CA","93208","7.7500","","","",""
"US-CA-93210","US","CA","93210","8.9750","","","",""
"US-CA-93212","US","CA","93212","8.2500","","","",""
"US-CA-93215","US","CA","93215","8.2500","","","",""
"US-CA-93216","US","CA","93216","8.2500","","","",""
"US-CA-93218","US","CA","93218","7.7500","","","",""
"US-CA-93219","US","CA","93219","7.7500","","","",""
"US-CA-93220","US","CA","93220","8.2500","","","",""
"US-CA-93221","US","CA","93221","7.7500","","","",""
"US-CA-93222","US","CA","93222","7.2500","","","",""
"US-CA-93223","US","CA","93223","8.7500","","","",""
"US-CA-93224","US","CA","93224","7.2500","","","",""
"US-CA-93225","US","CA","93225","7.2500","","","",""
"US-CA-93226","US","CA","93226","7.2500","","","",""
"US-CA-93227","US","CA","93227","7.7500","","","",""
"US-CA-93230","US","CA","93230","7.2500","","","",""
"US-CA-93232","US","CA","93232","7.2500","","","",""
"US-CA-93234","US","CA","93234","8.9750","","","",""
"US-CA-93235","US","CA","93235","7.7500","","","",""
"US-CA-93237","US","CA","93237","7.7500","","","",""
"US-CA-93238","US","CA","93238","7.7500","","","",""
"US-CA-93239","US","CA","93239","7.2500","","","",""
"US-CA-93240","US","CA","93240","7.2500","","","",""
"US-CA-93241","US","CA","93241","7.2500","","","",""
"US-CA-93242","US","CA","93242","7.9750","","","",""
"US-CA-93243","US","CA","93243","9.5000","","","",""
"US-CA-93244","US","CA","93244","7.7500","","","",""
"US-CA-93245","US","CA","93245","7.2500","","","",""
"US-CA-93246","US","CA","93246","7.2500","","","",""
"US-CA-93247","US","CA","93247","8.7500","","","",""
"US-CA-93249","US","CA","93249","7.2500","","","",""
"US-CA-93250","US","CA","93250","8.2500","","","",""
"US-CA-93251","US","CA","93251","7.2500","","","",""
"US-CA-93252","US","CA","93252","7.2500","","","",""
"US-CA-93254","US","CA","93254","7.7500","","","",""
"US-CA-93255","US","CA","93255","7.2500","","","",""
"US-CA-93256","US","CA","93256","7.7500","","","",""
"US-CA-93257","US","CA","93257","9.2500","","","",""
"US-CA-93258","US","CA","93258","7.7500","","","",""
"US-CA-93260","US","CA","93260","7.7500","","","",""
"US-CA-93261","US","CA","93261","7.7500","","","",""
"US-CA-93262","US","CA","93262","7.7500","","","",""
"US-CA-93263","US","CA","93263","7.2500","","","",""
"US-CA-93265","US","CA","93265","7.7500","","","",""
"US-CA-93266","US","CA","93266","7.2500","","","",""
"US-CA-93267","US","CA","93267","7.7500","","","",""
"US-CA-93268","US","CA","93268","7.2500","","","",""
"US-CA-93270","US","CA","93270","7.7500","","","",""
"US-CA-93271","US","CA","93271","7.7500","","","",""
"US-CA-93272","US","CA","93272","7.7500","","","",""
"US-CA-93274","US","CA","93274","8.2500","","","",""
"US-CA-93275","US","CA","93275","8.2500","","","",""
"US-CA-93276","US","CA","93276","7.2500","","","",""
"US-CA-93277","US","CA","93277","8.5000","","","",""
"US-CA-93278","US","CA","93278","8.5000","","","",""
"US-CA-93279","US","CA","93279","8.5000","","","",""
"US-CA-93280","US","CA","93280","8.2500","","","",""
"US-CA-93282","US","CA","93282","7.7500","","","",""
"US-CA-93283","US","CA","93283","7.2500","","","",""
"US-CA-93285","US","CA","93285","7.2500","","","",""
"US-CA-93286","US","CA","93286","8.7500","","","",""
"US-CA-93287","US","CA","93287","7.2500","","","",""
"US-CA-93290","US","CA","93290","8.5000","","","",""
"US-CA-93291","US","CA","93291","8.5000","","","",""
"US-CA-93292","US","CA","93292","8.7500","","","",""
"US-CA-93301","US","CA","93301","8.2500","","","",""
"US-CA-93302","US","CA","93302","7.2500","","","",""
"US-CA-93303","US","CA","93303","7.2500","","","",""
"US-CA-93304","US","CA","93304","8.2500","","","",""
"US-CA-93305","US","CA","93305","8.2500","","","",""
"US-CA-93306","US","CA","93306","8.2500","","","",""
"US-CA-93307","US","CA","93307","8.2500","","","",""
"US-CA-93308","US","CA","93308","8.2500","","","",""
"US-CA-93309","US","CA","93309","8.2500","","","",""
"US-CA-93311","US","CA","93311","8.2500","","","",""
"US-CA-93312","US","CA","93312","8.2500","","","",""
"US-CA-93313","US","CA","93313","8.2500","","","",""
"US-CA-93314","US","CA","93314","8.2500","","","",""
"US-CA-93380","US","CA","93380","7.2500","","","",""
"US-CA-93383","US","CA","93383","8.2500","","","",""
"US-CA-93384","US","CA","93384","8.2500","","","",""
"US-CA-93385","US","CA","93385","8.2500","","","",""
"US-CA-93386","US","CA","93386","7.2500","","","",""
"US-CA-93387","US","CA","93387","8.2500","","","",""
"US-CA-93388","US","CA","93388","7.2500","","","",""
"US-CA-93389","US","CA","93389","8.2500","","","",""
"US-CA-93390","US","CA","93390","8.2500","","","",""
"US-CA-93401","US","CA","93401","7.7500","","","",""
"US-CA-93402","US","CA","93402","7.7500","","","",""
"US-CA-93403","US","CA","93403","7.7500","","","",""
"US-CA-93405","US","CA","93405","7.7500","","","",""
"US-CA-93406","US","CA","93406","7.7500","","","",""
"US-CA-93407","US","CA","93407","7.2500","","","",""
"US-CA-93408","US","CA","93408","7.7500","","","",""
"US-CA-93409","US","CA","93409","7.2500","","","",""
"US-CA-93410","US","CA","93410","7.2500","","","",""
"US-CA-93412","US","CA","93412","7.2500","","","",""
"US-CA-93420","US","CA","93420","7.7500","","","",""
"US-CA-93421","US","CA","93421","7.2500","","","",""
"US-CA-93422","US","CA","93422","7.7500","","","",""
"US-CA-93423","US","CA","93423","7.7500","","","",""
"US-CA-93424","US","CA","93424","7.2500","","","",""
"US-CA-93426","US","CA","93426","7.7500","","","",""
"US-CA-93427","US","CA","93427","7.7500","","","",""
"US-CA-93428","US","CA","93428","7.2500","","","",""
"US-CA-93429","US","CA","93429","7.7500","","","",""
"US-CA-93430","US","CA","93430","7.2500","","","",""
"US-CA-93432","US","CA","93432","7.2500","","","",""
"US-CA-93433","US","CA","93433","7.7500","","","",""
"US-CA-93434","US","CA","93434","8.0000","","","",""
"US-CA-93435","US","CA","93435","7.2500","","","",""
"US-CA-93436","US","CA","93436","8.7500","","","",""
"US-CA-93437","US","CA","93437","7.7500","","","",""
"US-CA-93438","US","CA","93438","8.7500","","","",""
"US-CA-93440","US","CA","93440","7.7500","","","",""
"US-CA-93441","US","CA","93441","7.7500","","","",""
"US-CA-93442","US","CA","93442","7.7500","","","",""
"US-CA-93443","US","CA","93443","7.7500","","","",""
"US-CA-93444","US","CA","93444","7.2500","","","",""
"US-CA-93445","US","CA","93445","7.7500","","","",""
"US-CA-93446","US","CA","93446","7.7500","","","",""
"US-CA-93447","US","CA","93447","7.7500","","","",""
"US-CA-93448","US","CA","93448","7.7500","","","",""
"US-CA-93449","US","CA","93449","7.7500","","","",""
"US-CA-93450","US","CA","93450","7.7500","","","",""
"US-CA-93451","US","CA","93451","7.7500","","","",""
"US-CA-93452","US","CA","93452","7.2500","","","",""
"US-CA-93453","US","CA","93453","7.2500","","","",""
"US-CA-93454","US","CA","93454","8.7500","","","",""
"US-CA-93455","US","CA","93455","8.7500","","","",""
"US-CA-93456","US","CA","93456","8.7500","","","",""
"US-CA-93457","US","CA","93457","7.7500","","","",""
"US-CA-93458","US","CA","93458","8.7500","","","",""
"US-CA-93460","US","CA","93460","7.7500","","","",""
"US-CA-93461","US","CA","93461","7.2500","","","",""
"US-CA-93463","US","CA","93463","7.7500","","","",""
"US-CA-93464","US","CA","93464","7.7500","","","",""
"US-CA-93465","US","CA","93465","7.7500","","","",""
"US-CA-93475","US","CA","93475","7.2500","","","",""
"US-CA-93483","US","CA","93483","7.7500","","","",""
"US-CA-93501","US","CA","93501","7.2500","","","",""
"US-CA-93502","US","CA","93502","7.2500","","","",""
"US-CA-93504","US","CA","93504","7.2500","","","",""
"US-CA-93505","US","CA","93505","7.2500","","","",""
"US-CA-93510","US","CA","93510","9.5000","","","",""
"US-CA-93512","US","CA","93512","7.2500","","","",""
"US-CA-93513","US","CA","93513","7.7500","","","",""
"US-CA-93514","US","CA","93514","7.7500","","","",""
"US-CA-93515","US","CA","93515","7.7500","","","",""
"US-CA-93516","US","CA","93516","7.7500","","","",""
"US-CA-93517","US","CA","93517","7.2500","","","",""
"US-CA-93518","US","CA","93518","7.2500","","","",""
"US-CA-93519","US","CA","93519","7.2500","","","",""
"US-CA-93522","US","CA","93522","7.7500","","","",""
"US-CA-93523","US","CA","93523","7.2500","","","",""
"US-CA-93524","US","CA","93524","7.2500","","","",""
"US-CA-93526","US","CA","93526","7.7500","","","",""
"US-CA-93527","US","CA","93527","7.7500","","","",""
"US-CA-93528","US","CA","93528","7.2500","","","",""
"US-CA-93529","US","CA","93529","7.2500","","","",""
"US-CA-93530","US","CA","93530","7.7500","","","",""
"US-CA-93531","US","CA","93531","7.2500","","","",""
"US-CA-93532","US","CA","93532","9.5000","","","",""
"US-CA-93534","US","CA","93534","9.5000","","","",""
"US-CA-93535","US","CA","93535","9.5000","","","",""
"US-CA-93536","US","CA","93536","9.5000","","","",""
"US-CA-93539","US","CA","93539","9.5000","","","",""
"US-CA-93541","US","CA","93541","7.2500","","","",""
"US-CA-93542","US","CA","93542","7.7500","","","",""
"US-CA-93543","US","CA","93543","9.5000","","","",""
"US-CA-93544","US","CA","93544","9.5000","","","",""
"US-CA-93545","US","CA","93545","7.7500","","","",""
"US-CA-93546","US","CA","93546","7.7500","","","",""
"US-CA-93549","US","CA","93549","7.7500","","","",""
"US-CA-93550","US","CA","93550","9.5000","","","",""
"US-CA-93551","US","CA","93551","9.5000","","","",""
"US-CA-93552","US","CA","93552","9.5000","","","",""
"US-CA-93553","US","CA","93553","9.5000","","","",""
"US-CA-93554","US","CA","93554","7.2500","","","",""
"US-CA-93555","US","CA","93555","8.2500","","","",""
"US-CA-93556","US","CA","93556","8.2500","","","",""
"US-CA-93558","US","CA","93558","7.7500","","","",""
"US-CA-93560","US","CA","93560","7.2500","","","",""
"US-CA-93561","US","CA","93561","7.2500","","","",""
"US-CA-93562","US","CA","93562","7.7500","","","",""
"US-CA-93563","US","CA","93563","9.5000","","","",""
"US-CA-93581","US","CA","93581","7.2500","","","",""
"US-CA-93584","US","CA","93584","9.5000","","","",""
"US-CA-93586","US","CA","93586","9.5000","","","",""
"US-CA-93590","US","CA","93590","9.5000","","","",""
"US-CA-93591","US","CA","93591","9.5000","","","",""
"US-CA-93592","US","CA","93592","7.7500","","","",""
"US-CA-93596","US","CA","93596","7.2500","","","",""
"US-CA-93599","US","CA","93599","9.5000","","","",""
"US-CA-93601","US","CA","93601","7.7500","","","",""
"US-CA-93602","US","CA","93602","7.9750","","","",""
"US-CA-93603","US","CA","93603","7.7500","","","",""
"US-CA-93604","US","CA","93604","7.7500","","","",""
"US-CA-93605","US","CA","93605","7.9750","","","",""
"US-CA-93606","US","CA","93606","7.9750","","","",""
"US-CA-93607","US","CA","93607","7.9750","","","",""
"US-CA-93608","US","CA","93608","7.9750","","","",""
"US-CA-93609","US","CA","93609","7.9750","","","",""
"US-CA-93610","US","CA","93610","8.7500","","","",""
"US-CA-93611","US","CA","93611","7.9750","","","",""
"US-CA-93612","US","CA","93612","7.9750","","","",""
"US-CA-93613","US","CA","93613","7.9750","","","",""
"US-CA-93614","US","CA","93614","7.7500","","","",""
"US-CA-93615","US","CA","93615","7.7500","","","",""
"US-CA-93616","US","CA","93616","7.9750","","","",""
"US-CA-93618","US","CA","93618","8.5000","","","",""
"US-CA-93619","US","CA","93619","7.9750","","","",""
"US-CA-93620","US","CA","93620","7.7500","","","",""
"US-CA-93621","US","CA","93621","7.9750","","","",""
"US-CA-93622","US","CA","93622","7.9750","","","",""
"US-CA-93623","US","CA","93623","7.7500","","","",""
"US-CA-93624","US","CA","93624","7.9750","","","",""
"US-CA-93625","US","CA","93625","8.9750","","","",""
"US-CA-93626","US","CA","93626","7.9750","","","",""
"US-CA-93627","US","CA","93627","7.9750","","","",""
"US-CA-93628","US","CA","93628","7.9750","","","",""
"US-CA-93630","US","CA","93630","8.9750","","","",""
"US-CA-93631","US","CA","93631","8.9750","","","",""
"US-CA-93633","US","CA","93633","7.9750","","","",""
"US-CA-93634","US","CA","93634","7.9750","","","",""
"US-CA-93635","US","CA","93635","8.7500","","","",""
"US-CA-93636","US","CA","93636","7.7500","","","",""
"US-CA-93637","US","CA","93637","8.2500","","","",""
"US-CA-93638","US","CA","93638","8.2500","","","",""
"US-CA-93639","US","CA","93639","8.2500","","","",""
"US-CA-93640","US","CA","93640","7.9750","","","",""
"US-CA-93641","US","CA","93641","7.9750","","","",""
"US-CA-93642","US","CA","93642","7.9750","","","",""
"US-CA-93643","US","CA","93643","7.7500","","","",""
"US-CA-93644","US","CA","93644","7.7500","","","",""
"US-CA-93645","US","CA","93645","7.7500","","","",""
"US-CA-93646","US","CA","93646","7.9750","","","",""
"US-CA-93647","US","CA","93647","7.7500","","","",""
"US-CA-93648","US","CA","93648","8.9750","","","",""
"US-CA-93649","US","CA","93649","9.2250","","","",""
"US-CA-93650","US","CA","93650","7.9750","","","",""
"US-CA-93651","US","CA","93651","7.9750","","","",""
"US-CA-93652","US","CA","93652","7.9750","","","",""
"US-CA-93653","US","CA","93653","7.7500","","","",""
"US-CA-93654","US","CA","93654","9.2250","","","",""
"US-CA-93656","US","CA","93656","7.9750","","","",""
"US-CA-93657","US","CA","93657","8.7250","","","",""
"US-CA-93660","US","CA","93660","7.9750","","","",""
"US-CA-93661","US","CA","93661","7.7500","","","",""
"US-CA-93662","US","CA","93662","8.9750","","","",""
"US-CA-93664","US","CA","93664","7.9750","","","",""
"US-CA-93665","US","CA","93665","7.7500","","","",""
"US-CA-93666","US","CA","93666","7.7500","","","",""
"US-CA-93667","US","CA","93667","7.9750","","","",""
"US-CA-93668","US","CA","93668","7.9750","","","",""
"US-CA-93669","US","CA","93669","7.7500","","","",""
"US-CA-93670","US","CA","93670","7.7500","","","",""
"US-CA-93673","US","CA","93673","7.7500","","","",""
"US-CA-93675","US","CA","93675","7.9750","","","",""
"US-CA-93701","US","CA","93701","7.9750","","","",""
"US-CA-93702","US","CA","93702","7.9750","","","",""
"US-CA-93703","US","CA","93703","7.9750","","","",""
"US-CA-93704","US","CA","93704","7.9750","","","",""
"US-CA-93705","US","CA","93705","7.9750","","","",""
"US-CA-93706","US","CA","93706","7.9750","","","",""
"US-CA-93707","US","CA","93707","7.9750","","","",""
"US-CA-93708","US","CA","93708","7.9750","","","",""
"US-CA-93709","US","CA","93709","7.9750","","","",""
"US-CA-93710","US","CA","93710","7.9750","","","",""
"US-CA-93711","US","CA","93711","7.9750","","","",""
"US-CA-93712","US","CA","93712","7.9750","","","",""
"US-CA-93714","US","CA","93714","7.9750","","","",""
"US-CA-93715","US","CA","93715","7.9750","","","",""
"US-CA-93716","US","CA","93716","7.9750","","","",""
"US-CA-93717","US","CA","93717","7.9750","","","",""
"US-CA-93718","US","CA","93718","7.9750","","","",""
"US-CA-93720","US","CA","93720","7.9750","","","",""
"US-CA-93721","US","CA","93721","7.9750","","","",""
"US-CA-93722","US","CA","93722","7.9750","","","",""
"US-CA-93723","US","CA","93723","7.9750","","","",""
"US-CA-93724","US","CA","93724","7.9750","","","",""
"US-CA-93725","US","CA","93725","7.9750","","","",""
"US-CA-93726","US","CA","93726","7.9750","","","",""
"US-CA-93727","US","CA","93727","7.9750","","","",""
"US-CA-93728","US","CA","93728","7.9750","","","",""
"US-CA-93729","US","CA","93729","7.9750","","","",""
"US-CA-93730","US","CA","93730","7.9750","","","",""
"US-CA-93737","US","CA","93737","7.9750","","","",""
"US-CA-93740","US","CA","93740","7.9750","","","",""
"US-CA-93741","US","CA","93741","7.9750","","","",""
"US-CA-93744","US","CA","93744","7.9750","","","",""
"US-CA-93745","US","CA","93745","7.9750","","","",""
"US-CA-93747","US","CA","93747","7.9750","","","",""
"US-CA-93750","US","CA","93750","7.9750","","","",""
"US-CA-93755","US","CA","93755","7.9750","","","",""
"US-CA-93760","US","CA","93760","7.9750","","","",""
"US-CA-93761","US","CA","93761","7.9750","","","",""
"US-CA-93764","US","CA","93764","7.9750","","","",""
"US-CA-93765","US","CA","93765","7.9750","","","",""
"US-CA-93771","US","CA","93771","7.9750","","","",""
"US-CA-93772","US","CA","93772","7.9750","","","",""
"US-CA-93773","US","CA","93773","7.9750","","","",""
"US-CA-93774","US","CA","93774","7.9750","","","",""
"US-CA-93775","US","CA","93775","7.9750","","","",""
"US-CA-93776","US","CA","93776","7.9750","","","",""
"US-CA-93777","US","CA","93777","7.9750","","","",""
"US-CA-93778","US","CA","93778","7.9750","","","",""
"US-CA-93779","US","CA","93779","7.9750","","","",""
"US-CA-93786","US","CA","93786","7.9750","","","",""
"US-CA-93790","US","CA","93790","7.9750","","","",""
"US-CA-93791","US","CA","93791","7.9750","","","",""
"US-CA-93792","US","CA","93792","7.9750","","","",""
"US-CA-93793","US","CA","93793","7.9750","","","",""
"US-CA-93794","US","CA","93794","7.9750","","","",""
"US-CA-93844","US","CA","93844","7.9750","","","",""
"US-CA-93888","US","CA","93888","7.9750","","","",""
"US-CA-93901","US","CA","93901","9.2500","","","",""
"US-CA-93902","US","CA","93902","9.2500","","","",""
"US-CA-93905","US","CA","93905","9.2500","","","",""
"US-CA-93906","US","CA","93906","9.2500","","","",""
"US-CA-93907","US","CA","93907","9.2500","","","",""
"US-CA-93908","US","CA","93908","9.2500","","","",""
"US-CA-93912","US","CA","93912","9.2500","","","",""
"US-CA-93915","US","CA","93915","9.2500","","","",""
"US-CA-93920","US","CA","93920","7.7500","","","",""
"US-CA-93921","US","CA","93921","9.2500","","","",""
"US-CA-93922","US","CA","93922","7.7500","","","",""
"US-CA-93923","US","CA","93923","9.2500","","","",""
"US-CA-93924","US","CA","93924","7.7500","","","",""
"US-CA-93925","US","CA","93925","7.7500","","","",""
"US-CA-93926","US","CA","93926","8.2500","","","",""
"US-CA-93927","US","CA","93927","9.5000","","","",""
"US-CA-93928","US","CA","93928","7.7500","","","",""
"US-CA-93930","US","CA","93930","8.7500","","","",""
"US-CA-93932","US","CA","93932","7.7500","","","",""
"US-CA-93933","US","CA","93933","9.2500","","","",""
"US-CA-93940","US","CA","93940","9.2500","","","",""
"US-CA-93942","US","CA","93942","9.2500","","","",""
"US-CA-93943","US","CA","93943","9.2500","","","",""
"US-CA-93944","US","CA","93944","9.2500","","","",""
"US-CA-93950","US","CA","93950","9.2500","","","",""
"US-CA-93953","US","CA","93953","9.2500","","","",""
"US-CA-93954","US","CA","93954","7.7500","","","",""
"US-CA-93955","US","CA","93955","9.2500","","","",""
"US-CA-93960","US","CA","93960","8.7500","","","",""
"US-CA-93962","US","CA","93962","7.7500","","","",""
"US-CA-94002","US","CA","94002","9.7500","","","",""
"US-CA-94005","US","CA","94005","9.7500","","","",""
"US-CA-94010","US","CA","94010","9.5000","","","",""
"US-CA-94011","US","CA","94011","9.5000","","","",""
"US-CA-94014","US","CA","94014","9.2500","","","",""
"US-CA-94015","US","CA","94015","9.7500","","","",""
"US-CA-94016","US","CA","94016","9.2500","","","",""
"US-CA-94017","US","CA","94017","9.2500","","","",""
"US-CA-94018","US","CA","94018","9.2500","","","",""
"US-CA-94019","US","CA","94019","9.2500","","","",""
"US-CA-94020","US","CA","94020","9.2500","","","",""
"US-CA-94021","US","CA","94021","9.2500","","","",""
"US-CA-94022","US","CA","94022","9.0000","","","",""
"US-CA-94023","US","CA","94023","9.0000","","","",""
"US-CA-94024","US","CA","94024","9.0000","","","",""
"US-CA-94025","US","CA","94025","9.7500","","","",""
"US-CA-94026","US","CA","94026","9.2500","","","",""
"US-CA-94027","US","CA","94027","9.2500","","","",""
"US-CA-94028","US","CA","94028","9.2500","","","",""
"US-CA-94030","US","CA","94030","9.7500","","","",""
"US-CA-94035","US","CA","94035","9.0000","","","",""
"US-CA-94037","US","CA","94037","9.2500","","","",""
"US-CA-94038","US","CA","94038","9.2500","","","",""
"US-CA-94039","US","CA","94039","9.0000","","","",""
"US-CA-94040","US","CA","94040","9.0000","","","",""
"US-CA-94041","US","CA","94041","9.0000","","","",""
"US-CA-94042","US","CA","94042","9.0000","","","",""
"US-CA-94043","US","CA","94043","9.0000","","","",""
"US-CA-94044","US","CA","94044","9.2500","","","",""
"US-CA-94060","US","CA","94060","9.2500","","","",""
"US-CA-94061","US","CA","94061","9.7500","","","",""
"US-CA-94062","US","CA","94062","9.7500","","","",""
"US-CA-94063","US","CA","94063","9.7500","","","",""
"US-CA-94064","US","CA","94064","9.7500","","","",""
"US-CA-94065","US","CA","94065","9.7500","","","",""
"US-CA-94066","US","CA","94066","9.7500","","","",""
"US-CA-94070","US","CA","94070","9.7500","","","",""
"US-CA-94074","US","CA","94074","9.2500","","","",""
"US-CA-94080","US","CA","94080","9.7500","","","",""
"US-CA-94083","US","CA","94083","9.7500","","","",""
"US-CA-94085","US","CA","94085","9.0000","","","",""
"US-CA-94086","US","CA","94086","9.0000","","","",""
"US-CA-94087","US","CA","94087","9.0000","","","",""
"US-CA-94088","US","CA","94088","9.0000","","","",""
"US-CA-94089","US","CA","94089","9.2500","","","",""
"US-CA-94102","US","CA","94102","8.5000","","","",""
"US-CA-94103","US","CA","94103","8.5000","","","",""
"US-CA-94104","US","CA","94104","8.5000","","","",""
"US-CA-94105","US","CA","94105","8.5000","","","",""
"US-CA-94107","US","CA","94107","8.5000","","","",""
"US-CA-94108","US","CA","94108","8.5000","","","",""
"US-CA-94109","US","CA","94109","8.5000","","","",""
"US-CA-94110","US","CA","94110","8.5000","","","",""
"US-CA-94111","US","CA","94111","8.5000","","","",""
"US-CA-94112","US","CA","94112","8.5000","","","",""
"US-CA-94114","US","CA","94114","8.5000","","","",""
"US-CA-94115","US","CA","94115","8.5000","","","",""
"US-CA-94116","US","CA","94116","8.5000","","","",""
"US-CA-94117","US","CA","94117","8.5000","","","",""
"US-CA-94118","US","CA","94118","8.5000","","","",""
"US-CA-94119","US","CA","94119","8.5000","","","",""
"US-CA-94120","US","CA","94120","8.5000","","","",""
