entity_id,name,store_view,store_name,image,url_path,available_sort_by,breadcrumbs_priority,category_seo_name,category_sort_no,custom_apply_to_products,custom_design,custom_design_from,custom_design_to,custom_layout_update,custom_layout_update_file,custom_use_parent_settings,default_sort_by,description,display_mode,filter_price_range,include_in_menu,in_html_sitemap,in_xml_sitemap,is_active,is_anchor,is_popular,landing_page,meta_description,meta_keywords,meta_robots,meta_title,page_layout,path,path_in_store,position,redirect_priority,thumbnail,url_key,use_in_crosslinking
191,"Default Category/Products/Mechanical/Spherical Roller Bearings/Cylindrical Bore",admin,,,products/mechanical/spherical-roller-bearings/cylindrical-bore,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/190/191,,1,0,,cylindrical-bore,Yes
192,"Default Category/Products/Mechanical/Spherical Roller Bearings/Tapered Bore (Mounted)",default,,,products/mechanical/spherical-roller-bearings/tapered-bore-mounted,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/190/192,,2,0,,tapered-bore-mounted,Yes
192,"Default Category/Products/Mechanical/Spherical Roller Bearings/Tapered Bore (Mounted)",admin,,,products/mechanical/spherical-roller-bearings/tapered-bore-mounted,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/190/192,,2,0,,tapered-bore-mounted,Yes
193,"Default Category/Products/Mechanical/Thrust Ball Bearings",default,,,products/mechanical/thrust-ball-bearings,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/193,,8,0,,thrust-ball-bearings,Yes
193,"Default Category/Products/Mechanical/Thrust Ball Bearings",admin,,,products/mechanical/thrust-ball-bearings,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/193,,8,0,,thrust-ball-bearings,Yes
194,"Default Category/Products/Mechanical/Thrust Ball Bearings/Single Direction",default,,,products/mechanical/thrust-ball-bearings/single-direction,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/193/194,,1,0,,single-direction,Yes
194,"Default Category/Products/Mechanical/Thrust Ball Bearings/Single Direction",admin,,,products/mechanical/thrust-ball-bearings/single-direction,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/193/194,,1,0,,single-direction,Yes
195,"Default Category/Products/Mechanical/Thrust Ball Bearings/Double Direction",default,,,products/mechanical/thrust-ball-bearings/double-direction,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/193/195,,2,0,,double-direction,Yes
195,"Default Category/Products/Mechanical/Thrust Ball Bearings/Double Direction",admin,,,products/mechanical/thrust-ball-bearings/double-direction,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/193/195,,2,0,,double-direction,Yes
196,"Default Category/Products/Mechanical/Thrust Ball Bearings/Extra Small and Miniature",default,,,products/mechanical/thrust-ball-bearings/extra-small-and-miniature,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/193/196,,3,0,,extra-small-and-miniature,Yes
196,"Default Category/Products/Mechanical/Thrust Ball Bearings/Extra Small and Miniature",admin,,,products/mechanical/thrust-ball-bearings/extra-small-and-miniature,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/193/196,,3,0,,extra-small-and-miniature,Yes
197,"Default Category/Products/Mechanical/Spherical Roller Thrust Bearings",default,,,products/mechanical/spherical-roller-thrust-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/197,,9,0,,spherical-roller-thrust-bearings,Yes
197,"Default Category/Products/Mechanical/Spherical Roller Thrust Bearings",admin,,,products/mechanical/spherical-roller-thrust-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/197,,9,0,,spherical-roller-thrust-bearings,Yes
198,"Default Category/Products/Mechanical/Precision Machine Tool Bearings",default,,,products/mechanical/precision-machine-tool-bearings,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/198,,10,0,,precision-machine-tool-bearings,Yes
198,"Default Category/Products/Mechanical/Precision Machine Tool Bearings",admin,,,products/mechanical/precision-machine-tool-bearings,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/198,,10,0,,precision-machine-tool-bearings,Yes
199,"Default Category/Products/Mechanical/Precision Machine Tool Bearings/High Speed Angular Contact Ball Bearings",default,,,products/mechanical/precision-machine-tool-bearings/high-speed-angular-contact-ball-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/198/199,,1,0,,high-speed-angular-contact-ball-bearings,Yes
199,"Default Category/Products/Mechanical/Precision Machine Tool Bearings/High Speed Angular Contact Ball Bearings",admin,,,products/mechanical/precision-machine-tool-bearings/high-speed-angular-contact-ball-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/198/199,,1,0,,high-speed-angular-contact-ball-bearings,Yes
200,"Default Category/Products/Mechanical/Precision Machine Tool Bearings/Double Direction Thrust Angular Ball Bearings",default,,,products/mechanical/precision-machine-tool-bearings/double-direction-thrust-angular-ball-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/198/200,,2,0,,double-direction-thrust-angular-ball-bearings,Yes
200,"Default Category/Products/Mechanical/Precision Machine Tool Bearings/Double Direction Thrust Angular Ball Bearings",admin,,,products/mechanical/precision-machine-tool-bearings/double-direction-thrust-angular-ball-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/198/200,,2,0,,double-direction-thrust-angular-ball-bearings,Yes
201,"Default Category/Products/Mechanical/Precision Machine Tool Bearings/Combination Angular Contact Ball Bearings",default,,,products/mechanical/precision-machine-tool-bearings/combination-angular-contact-ball-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/198/201,,3,0,,combination-angular-contact-ball-bearings,Yes
201,"Default Category/Products/Mechanical/Precision Machine Tool Bearings/Combination Angular Contact Ball Bearings",admin,,,products/mechanical/precision-machine-tool-bearings/combination-angular-contact-ball-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/198/201,,3,0,,combination-angular-contact-ball-bearings,Yes
202,"Default Category/Products/Mechanical/Precision Machine Tool Bearings/Ball Screw Support Bearings",default,,,products/mechanical/precision-machine-tool-bearings/ball-screw-support-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/198/202,,4,0,,ball-screw-support-bearings,Yes
202,"Default Category/Products/Mechanical/Precision Machine Tool Bearings/Ball Screw Support Bearings",admin,,,products/mechanical/precision-machine-tool-bearings/ball-screw-support-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/198/202,,4,0,,ball-screw-support-bearings,Yes
203,"Default Category/Products/Mechanical/Precision Machine Tool Bearings/Cross Tapered Roller Bearings",default,,,products/mechanical/precision-machine-tool-bearings/cross-tapered-roller-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/198/203,,5,0,,cross-tapered-roller-bearings,Yes
203,"Default Category/Products/Mechanical/Precision Machine Tool Bearings/Cross Tapered Roller Bearings",admin,,,products/mechanical/precision-machine-tool-bearings/cross-tapered-roller-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/198/203,,5,0,,cross-tapered-roller-bearings,Yes
204,"Default Category/Products/Mechanical/Bearings for Rolling Stock",default,,,products/mechanical/bearings-for-rolling-stock,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/204,,11,0,,bearings-for-rolling-stock,Yes
204,"Default Category/Products/Mechanical/Bearings for Rolling Stock",admin,,,products/mechanical/bearings-for-rolling-stock,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/204,,11,0,,bearings-for-rolling-stock,Yes
205,"Default Category/Products/Mechanical/Bearings for Rolling Stock/Journal Bearings for Railway Rolling Stock",default,,,products/mechanical/bearings-for-rolling-stock/journal-bearings-for-railway-rolling-stock,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/204/205,,1,0,,journal-bearings-for-railway-rolling-stock,Yes
205,"Default Category/Products/Mechanical/Bearings for Rolling Stock/Journal Bearings for Railway Rolling Stock",admin,,,products/mechanical/bearings-for-rolling-stock/journal-bearings-for-railway-rolling-stock,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/204/205,,1,0,,journal-bearings-for-railway-rolling-stock,Yes
206,"Default Category/Products/Mechanical/Bearings for Rolling Stock/Bearings for Pinion",default,,,products/mechanical/bearings-for-rolling-stock/bearings-for-pinion,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/204/206,,2,0,,bearings-for-pinion,Yes
206,"Default Category/Products/Mechanical/Bearings for Rolling Stock/Bearings for Pinion",admin,,,products/mechanical/bearings-for-rolling-stock/bearings-for-pinion,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/204/206,,2,0,,bearings-for-pinion,Yes
207,"Default Category/Products/Mechanical/Bearings for Rolling Stock/Bearings for Gearwheel",default,,,products/mechanical/bearings-for-rolling-stock/bearings-for-gearwheel,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/204/207,,3,0,,bearings-for-gearwheel,Yes
207,"Default Category/Products/Mechanical/Bearings for Rolling Stock/Bearings for Gearwheel",admin,,,products/mechanical/bearings-for-rolling-stock/bearings-for-gearwheel,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/204/207,,3,0,,bearings-for-gearwheel,Yes
208,"Default Category/Products/Mechanical/Bearings for Rolling Stock/Ball Bearings for Traction Motor",default,,,products/mechanical/bearings-for-rolling-stock/ball-bearings-for-traction-motor,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/204/208,,4,0,,ball-bearings-for-traction-motor,Yes
208,"Default Category/Products/Mechanical/Bearings for Rolling Stock/Ball Bearings for Traction Motor",admin,,,products/mechanical/bearings-for-rolling-stock/ball-bearings-for-traction-motor,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/204/208,,4,0,,ball-bearings-for-traction-motor,Yes
209,"Default Category/Products/Mechanical/Bearings for Rolling Stock/Cylindrical Roller Bearings for Traction Motor",default,,,products/mechanical/bearings-for-rolling-stock/cylindrical-roller-bearings-for-traction-motor,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/204/209,,5,0,,cylindrical-roller-bearings-for-traction-motor,Yes
209,"Default Category/Products/Mechanical/Bearings for Rolling Stock/Cylindrical Roller Bearings for Traction Motor",admin,,,products/mechanical/bearings-for-rolling-stock/cylindrical-roller-bearings-for-traction-motor,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/204/209,,5,0,,cylindrical-roller-bearings-for-traction-motor,Yes
210,"Default Category/Products/Mechanical/Sheave Bearings",default,,,products/mechanical/sheave-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/210,,12,0,,sheave-bearings,Yes
210,"Default Category/Products/Mechanical/Sheave Bearings",admin,,,products/mechanical/sheave-bearings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/210,,12,0,,sheave-bearings,Yes
211,"Default Category/Products/Mechanical/Ball Bearing Units",default,,,products/mechanical/ball-bearing-units,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/211,,13,0,,ball-bearing-units,Yes
211,"Default Category/Products/Mechanical/Ball Bearing Units",admin,,,products/mechanical/ball-bearing-units,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/211,,13,0,,ball-bearing-units,Yes
212,"Default Category/Products/Mechanical/Ball Bearing Units/Pillow Block Units",default,,,products/mechanical/ball-bearing-units/pillow-block-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/212,,1,0,,pillow-block-units,Yes
212,"Default Category/Products/Mechanical/Ball Bearing Units/Pillow Block Units",admin,,,products/mechanical/ball-bearing-units/pillow-block-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/212,,1,0,,pillow-block-units,Yes
213,"Default Category/Products/Mechanical/Ball Bearing Units/Cast Steel Pillow Block Units",default,,,products/mechanical/ball-bearing-units/cast-steel-pillow-block-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/213,,2,0,,cast-steel-pillow-block-units,Yes
213,"Default Category/Products/Mechanical/Ball Bearing Units/Cast Steel Pillow Block Units",admin,,,products/mechanical/ball-bearing-units/cast-steel-pillow-block-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/213,,2,0,,cast-steel-pillow-block-units,Yes
214,"Default Category/Products/Mechanical/Ball Bearing Units/Pressed Steel Pillow Block Units",default,,,products/mechanical/ball-bearing-units/pressed-steel-pillow-block-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/214,,3,0,,pressed-steel-pillow-block-units,Yes
214,"Default Category/Products/Mechanical/Ball Bearing Units/Pressed Steel Pillow Block Units",admin,,,products/mechanical/ball-bearing-units/pressed-steel-pillow-block-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/214,,3,0,,pressed-steel-pillow-block-units,Yes
215,"Default Category/Products/Mechanical/Ball Bearing Units/Square Flange Units",default,,,products/mechanical/ball-bearing-units/square-flange-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/215,,4,0,,square-flange-units,Yes
215,"Default Category/Products/Mechanical/Ball Bearing Units/Square Flange Units",admin,,,products/mechanical/ball-bearing-units/square-flange-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/215,,4,0,,square-flange-units,Yes
216,"Default Category/Products/Mechanical/Ball Bearing Units/Square Flange Units with Spigot Joint",default,,,products/mechanical/ball-bearing-units/square-flange-units-with-spigot-joint,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/216,,5,0,,square-flange-units-with-spigot-joint,Yes
216,"Default Category/Products/Mechanical/Ball Bearing Units/Square Flange Units with Spigot Joint",admin,,,products/mechanical/ball-bearing-units/square-flange-units-with-spigot-joint,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/216,,5,0,,square-flange-units-with-spigot-joint,Yes
217,"Default Category/Products/Mechanical/Ball Bearing Units/Round Flange Units with Spigot Joint",default,,,products/mechanical/ball-bearing-units/round-flange-units-with-spigot-joint,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/217,,6,0,,round-flange-units-with-spigot-joint,Yes
217,"Default Category/Products/Mechanical/Ball Bearing Units/Round Flange Units with Spigot Joint",admin,,,products/mechanical/ball-bearing-units/round-flange-units-with-spigot-joint,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/217,,6,0,,round-flange-units-with-spigot-joint,Yes
218,"Default Category/Products/Mechanical/Ball Bearing Units/Rhombic Flange Units",default,,,products/mechanical/ball-bearing-units/rhombic-flange-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/218,,7,0,,rhombic-flange-units,Yes
218,"Default Category/Products/Mechanical/Ball Bearing Units/Rhombic Flange Units",admin,,,products/mechanical/ball-bearing-units/rhombic-flange-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/218,,7,0,,rhombic-flange-units,Yes
219,"Default Category/Products/Mechanical/Ball Bearing Units/Pressed Steel Round Flange Units",default,,,products/mechanical/ball-bearing-units/pressed-steel-round-flange-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/219,,8,0,,pressed-steel-round-flange-units,Yes
219,"Default Category/Products/Mechanical/Ball Bearing Units/Pressed Steel Round Flange Units",admin,,,products/mechanical/ball-bearing-units/pressed-steel-round-flange-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/219,,8,0,,pressed-steel-round-flange-units,Yes
220,"Default Category/Products/Mechanical/Ball Bearing Units/Transformed Rhombic Flange Units",default,,,products/mechanical/ball-bearing-units/transformed-rhombic-flange-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/220,,9,0,,transformed-rhombic-flange-units,Yes
220,"Default Category/Products/Mechanical/Ball Bearing Units/Transformed Rhombic Flange Units",admin,,,products/mechanical/ball-bearing-units/transformed-rhombic-flange-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/220,,9,0,,transformed-rhombic-flange-units,Yes
221,"Default Category/Products/Mechanical/Ball Bearing Units/Flange Units",default,,,products/mechanical/ball-bearing-units/flange-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/221,,10,0,,flange-units,Yes
221,"Default Category/Products/Mechanical/Ball Bearing Units/Flange Units",admin,,,products/mechanical/ball-bearing-units/flange-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/221,,10,0,,flange-units,Yes
222,"Default Category/Products/Mechanical/Ball Bearing Units/Take-up Units",default,,,products/mechanical/ball-bearing-units/take-up-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/222,,11,0,,take-up-units,Yes
222,"Default Category/Products/Mechanical/Ball Bearing Units/Take-up Units",admin,,,products/mechanical/ball-bearing-units/take-up-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/222,,11,0,,take-up-units,Yes
223,"Default Category/Products/Mechanical/Ball Bearing Units/Cylindrical Cartridge Units",default,,,products/mechanical/ball-bearing-units/cylindrical-cartridge-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/223,,12,0,,cylindrical-cartridge-units,Yes
223,"Default Category/Products/Mechanical/Ball Bearing Units/Cylindrical Cartridge Units",admin,,,products/mechanical/ball-bearing-units/cylindrical-cartridge-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/223,,12,0,,cylindrical-cartridge-units,Yes
224,"Default Category/Products/Mechanical/Ball Bearing Units/Hanger Units",default,,,products/mechanical/ball-bearing-units/hanger-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/224,,13,0,,hanger-units,Yes
224,"Default Category/Products/Mechanical/Ball Bearing Units/Hanger Units",admin,,,products/mechanical/ball-bearing-units/hanger-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/224,,13,0,,hanger-units,Yes
225,"Default Category/Products/Mechanical/Ball Bearing Units/Ball Bearings for Units",default,,,products/mechanical/ball-bearing-units/ball-bearings-for-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/225,,14,0,,ball-bearings-for-units,Yes
225,"Default Category/Products/Mechanical/Ball Bearing Units/Ball Bearings for Units",admin,,,products/mechanical/ball-bearing-units/ball-bearings-for-units,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/211/225,,14,0,,ball-bearings-for-units,Yes
226,"Default Category/Products/Mechanical/Plummer Block Housings",default,,,products/mechanical/plummer-block-housings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/226,,14,0,,plummer-block-housings,Yes
226,"Default Category/Products/Mechanical/Plummer Block Housings",admin,,,products/mechanical/plummer-block-housings,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/226,,14,0,,plummer-block-housings,Yes
227,"Default Category/Products/Mechanical/Mounting Accessories",default,,,products/mechanical/mounting-accessories,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/227,,15,0,,mounting-accessories,Yes
227,"Default Category/Products/Mechanical/Mounting Accessories",admin,,,products/mechanical/mounting-accessories,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/227,,15,0,,mounting-accessories,Yes
228,"Default Category/Products/Mechanical/Mounting Accessories/Adapter Assemblies",default,,,products/mechanical/mounting-accessories/adapter-assemblies,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/227/228,,1,0,,adapter-assemblies,Yes
228,"Default Category/Products/Mechanical/Mounting Accessories/Adapter Assemblies",admin,,,products/mechanical/mounting-accessories/adapter-assemblies,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/227/228,,1,0,,adapter-assemblies,Yes
229,"Default Category/Products/Mechanical/Mounting Accessories/Withdrawal Sleeves",default,,,products/mechanical/mounting-accessories/withdrawal-sleeves,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/227/229,,2,0,,withdrawal-sleeves,Yes
229,"Default Category/Products/Mechanical/Mounting Accessories/Withdrawal Sleeves",admin,,,products/mechanical/mounting-accessories/withdrawal-sleeves,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/227/229,,2,0,,withdrawal-sleeves,Yes
230,"Default Category/Products/Mechanical/Mounting Accessories/Locknuts",default,,,products/mechanical/mounting-accessories/locknuts,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/227/230,,3,0,,locknuts,Yes
230,"Default Category/Products/Mechanical/Mounting Accessories/Locknuts",admin,,,products/mechanical/mounting-accessories/locknuts,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/227/230,,3,0,,locknuts,Yes
231,"Default Category/Products/Mechanical/Mounting Accessories/Lockwashers",default,,,products/mechanical/mounting-accessories/lockwashers,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/227/231,,4,0,,lockwashers,Yes
231,"Default Category/Products/Mechanical/Mounting Accessories/Lockwashers",admin,,,products/mechanical/mounting-accessories/lockwashers,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/227/231,,4,0,,lockwashers,Yes
232,"Default Category/Products/Mechanical/Mounting Accessories/Lock Plates",default,,,products/mechanical/mounting-accessories/lock-plates,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/227/232,,5,0,,lock-plates,Yes
232,"Default Category/Products/Mechanical/Mounting Accessories/Lock Plates",admin,,,products/mechanical/mounting-accessories/lock-plates,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/227/232,,5,0,,lock-plates,Yes
233,"Default Category/Products/Mechanical/Plastic Bushings",default,,,products/mechanical/plastic-bushings,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/233,,16,0,,plastic-bushings,Yes
233,"Default Category/Products/Mechanical/Plastic Bushings",admin,,,products/mechanical/plastic-bushings,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/233,,16,0,,plastic-bushings,Yes
234,"Default Category/Products/Mechanical/Plastic Bushings/Thermoplastic",default,,,products/mechanical/plastic-bushings/thermoplastic,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/233/234,,1,0,,thermoplastic,Yes
234,"Default Category/Products/Mechanical/Plastic Bushings/Thermoplastic",admin,,,products/mechanical/plastic-bushings/thermoplastic,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/168/233/234,,1,0,,thermoplastic,Yes
235,"Default Category/Products/Mechanical/Plastic Bushings/Thermosetting Plastic",default,,,products/mechanical/plastic-bushings/thermosetting-plastic,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/233/235,,2,0,,thermosetting-plastic,Yes
235,"Default Category/Products/Mechanical/Plastic Bushings/Thermosetting Plastic",admin,,,products/mechanical/plastic-bushings/thermosetting-plastic,,0,,,No,,,,,,No,,,"Static block only",,Yes,Yes,Yes,Yes,Yes,No,"Cis Subcategory",,,,,"1 column",1/2/3/168/233/235,,2,0,,thermosetting-plastic,Yes
